Date,Race_Num,Track_Type,Weather,Dist,Condition,Track_Record,Final_Time,Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,H_Name,J_Name,Wgt,M/E,PP,Fin,Dist_Ahead,Odds,Fav,Comments,
08/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:23.25,11Mar17,8,AQU,1,6,Spartiatis,Maragh/Rajiv,116,Lb,6,6,3.5,10.00,N,bumped_st+_weakened,
08/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:23.25,11Mar17,8,AQU,3,5,King Kranz,Carmouche/Kendrick,117,Lb,5,7,8.25,43.00,N,chased_5-4w+_weakened,
08/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:23.25,11Mar17,8,AQU,4,3,Sassicaia,Ortiz/Jr./Irad,114,Lb,3,8,0.75,21.40,N,4w_upper+_no_impact,
08/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:23.25,11Feb17,11,GP,4,4,Awesome Banner,Velazquez/John,115,Lb,4,9,Last,10.40,N,2-3w_pursuit+_tired,
08/04/2017,10,Dirt,Clear,1980,Fast,1:47.00,1:50.91,4Mar17,13,GP,7,8,Irish War Cry,Maragh/Rajiv,123,L,8,1,3.5,3.50,N,3w_1st+2w_2nd+ask_1/8,
08/04/2017,10,Dirt,Clear,1980,Fast,1:47.00,1:50.91,3Feb17,8,GP,1,3,Battalion Runner,Velazquez/John,123,L,3,2,3.5,2.05,Y,near_ins+ask_1/4+held,
08/04/2017,10,Dirt,Clear,1980,Fast,1:47.00,1:50.91,4Mar17,8,AQU,2,7,Cloud Computing,Ortiz/Jr./Irad,123,L,7,3,3.5,2.40,N,3w_1st_&_upr+out_late,
08/04/2017,10,Dirt,Clear,1980,Fast,1:47.00,1:50.91,4Mar17,8,AQU,5,5,True Timber,Lopez/Paco,123,L,5,4,13.5,21.00,N,prompt_2p+to_rail_1/2,
08/04/2017,10,Dirt,Clear,1980,Fast,1:47.00,1:50.91,4Feb17,8,AQU,4,4,Bonus Points,Saez/Luis,123,L,4,5,0.75,40.25,N,2w_&_used_2nd+improved,
08/04/2017,10,Dirt,Clear,1980,Fast,1:47.00,1:50.91,5Mar17,3,AQU,1,1,Glennrichment,Carmouche/Kendrick,123,Lb,1,6,7,53.75,N,ins_1st+3w_2nd+no_bids,
08/04/2017,10,Dirt,Clear,1980,Fast,1:47.00,1:50.91,25Feb17,11,FG,5,2,Mo Town,Castellano/Javier,123,L,2,7,4.25,3.80,N,chased_2p+thru_3/4's,
08/04/2017,10,Dirt,Clear,1980,Fast,1:47.00,1:50.91,24Feb17,6,AQU,1,6,Stretch's Stone,Franco/Manuel,123,L,6,8,Last,15.90,N,brush_gate+2p+tired,
08/04/2017,11,Dirt,Clear,1980,Fast,1:47.00,1:51.71,4Mar17,10,GP,1,5,Miss Sky Warrior,Lopez/Paco,122,L,5,1,13,1.65,Y,in_hand_2p+_went_clear,
08/04/2017,11,Dirt,Clear,1980,Fast,1:47.00,1:51.71,15Jan17,3,AQU,1,4,Lockdown,Carmouche/Kendrick,120,L,4,2,1.75,7.20,N,bobbled_st+_no_match,
08/04/2017,11,Dirt,Clear,1980,Fast,1:47.00,1:51.71,25Feb17,8,AQU,2,2,Full House,Maragh/Rajiv,115,L,2,3,4.5,12.40,N,inside+_best_of_rest,
08/04/2017,11,Dirt,Clear,1980,Fast,1:47.00,1:51.71,15Mar17,3,GP,1,9,Stay Fond,Velazquez/John,114,Lb,9,4,8,18.00,N,3w_upper+_tired,
08/04/2017,11,Dirt,Clear,1980,Fast,1:47.00,1:51.71,17Mar17,5,AQU,1,8,North End,Castellano/Javier,114,L,8,5,0.5,1.90,N,2-3w_pursuit+_tired,
08/04/2017,11,Dirt,Clear,1980,Fast,1:47.00,1:51.71,25Mar17,3,AQU,3,7,Tiz Rae Anna,Montanez/Rosario,114,L,7,6,7.25,80.75,N,3-4w_pursuit+_tired,
08/04/2017,11,Dirt,Clear,1980,Fast,1:47.00,1:51.71,10Feb17,1,AQU,1,3,Rimanisempreforte,Saez/Luis,114,L,3,7,0.75,60.00,N,bumped+_squeezed_st,
08/04/2017,11,Dirt,Clear,1980,Fast,1:47.00,1:51.71,25Feb17,8,AQU,1,1,Yorkiepoo Princess,Ortiz/Jr./Irad,120,bf,1,8,4.5,5.10,N,splayed_st+_gave_way,
08/04/2017,11,Dirt,Clear,1980,Fast,1:47.00,1:51.71,4Mar17,10,GP,13,6,Aspen Hilltop,Franco/Manuel,114,L,6,9,Last,24.75,N,never_menaced,
08/04/2017,12,Dirt,Clear,1430,Fast,1:14.35,1:19.37,FR,FR,FR,FR,3,DQ-Build to Suit,Ortiz/Jr./Irad,117,L,1,1,0.75,4.10,N,bmp_st_&_deep+2p+5wupr,
08/04/2017,12,Dirt,Clear,1430,Fast,1:14.35,1:19.37,24Mar17,3,AQU,2,5,Altesino,Maragh/Rajiv,124,Lb,4,2,3.75,3.90,N,2w+6w_upr+herd_&_bumpd,
08/04/2017,12,Dirt,Clear,1430,Fast,1:14.35,1:19.37,11Mar17,6,AQU,4,8,Pirate's Treasure,Lopez/Paco,117,Lf,8,3,1.5,6.90,N,2p+4w_run_3/161/16pl,
08/04/2017,12,Dirt,Clear,1430,Fast,1:14.35,1:19.37,18Jun16,2,BEL,4,2,Uncle Tbone,Franco/Manuel,117,L,5,4,1.75,6.80,N,ins+2p_upr+mild_late,
08/04/2017,12,Dirt,Clear,1430,Fast,1:14.35,1:19.37,FR,FR,FR,FR,4,St. Patrick Frost,Velasquez/Cornelio,119,--,3,5,Nose,17.00,N,solid_bmp_brk+2p+5w1/8,
08/04/2017,12,Dirt,Clear,1430,Fast,1:14.35,1:19.37,21Jan17,4,AQU,5,9,Carthon,Davis/Dylan,117,Lb,10,6,1,13.70,N,hard_to_load+3w_vs_duo,
08/04/2017,12,Dirt,Clear,1430,Fast,1:14.35,1:19.37,FR,FR,FR,FR,1A,Super Luke,Castellano/Javier,124,L,2,7,Nose,2.00,Y,hard_bmps_brk+4w_3/8,
08/04/2017,12,Dirt,Clear,1430,Fast,1:14.35,1:19.37,10Mar17,9,AQU,2,2B,Guick,Saez/Luis,117,Lb,9,8,2.25,6.80,N,2w_&_btwn_foes_to_1/8,
08/04/2017,12,Dirt,Clear,1430,Fast,1:14.35,1:19.37,FR,FR,FR,FR,7,Money Laundering,Carmouche/Kendrick,117,L,7,9,21.25,15.30,N,ins_vs_duo_to_upper,
08/04/2017,12,Dirt,Clear,1430,Fast,1:14.35,1:19.37,FR,FR,FR,FR,6,Dublin Green,Davis/Jacqueline,117,--,6,10,Last,33.00,N,3w_3/8+never_involved,
09/04/2017,1,Dirt,Clear,1310,Fast,1:07.54,1:10.74,26Mar17,7,AQU,2,6,Driving Me Crazy,DeCarlo/Christopher,120,Lb,6,1,5,2.35,N,sailed_ins+_kept_busy,
09/04/2017,1,Dirt,Clear,1310,Fast,1:07.54,1:10.74,4Mar17,5,AQU,5,5,Too Wild to Repent,Ortiz/Jr./Irad,120,Lb,4,2,0.5,3.30,N,bumps_brk+3w+5w_upper,
09/04/2017,1,Dirt,Clear,1310,Fast,1:07.54,1:10.74,17Mar17,2,AQU,2,1A,Playthatfunnymusic,Luzzi/Michael,122,Lf,5,3,1,2.25,Y,bump_brk+2w+outkicked,
09/04/2017,1,Dirt,Clear,1310,Fast,1:07.54,1:10.74,17Mar17,2,AQU,4,3,Dark Roast,Diaz/Jr./Hector,113,Lb,2,4,7.25,4.30,N,inside_trip+_tired,
09/04/2017,1,Dirt,Clear,1310,Fast,1:07.54,1:10.74,19Nov16,2,AQU,6,2,Crowd Funding,Davis/Dylan,122,Lbf,1,5,2.25,5.60,N,ins_half+4w_angle_3/16,
09/04/2017,1,Dirt,Clear,1310,Fast,1:07.54,1:10.74,17Mar17,2,AQU,7,4,Station Chief,Chang/Tzeonn,120,Lbfr,3,6,Last,50.25,N,bmp_after_st+2w_&_btwn,
09/04/2017,2,Dirt,Clear,1310,Fast,1:07.54,1:12.03,31Mar17,6,AQU,5,4,Bear Clause,Reyes/Luis,114,Lb,4,1,4.25,11.10,N,vied+_dueled+_edged_cl,
09/04/2017,2,Dirt,Clear,1310,Fast,1:07.54,1:12.03,24Mar17,5,AQU,6,2,Spotty Zealous,Franco/Manuel,118,Lb,2,2,1.25,0.30,Y,wrangled_back_5/8p,
09/04/2017,2,Dirt,Clear,1310,Fast,1:07.54,1:12.03,31Mar17,1,AQU,4,3,Honorable Jonas,Mendez/Kevin,111,Lb,3,3,2.25,14.40,N,hard_to_load+_improved,
09/04/2017,2,Dirt,Clear,1310,Fast,1:07.54,1:12.03,18Mar17,4,AQU,7,5,Native George,Ayala/Addiel,114,L,5,4,Nose,33.00,N,vied+_dueled+_weakened,
09/04/2017,2,Dirt,Clear,1310,Fast,1:07.54,1:12.03,18Mar17,4,AQU,2,6,Southern Gentleman,Diaz/Jr./Hector,117,Lb,6,5,1.25,3.65,N,6w_upper+_no_impact,
09/04/2017,2,Dirt,Clear,1310,Fast,1:07.54,1:12.03,11Feb17,9,LRL,5,1,Girollo,Montanez/Rosario,118,Lb,1,6,Last,22.40,N,4w_upper+_trailed,
09/04/2017,3,Dirt,Clear,1760,Fast,1:32.40,1:35.46,18Mar17,7,AQU,3,4,Jay's Way,Ortiz/Jr./Irad,119,Lb,4,1,1.75,1.90,N,ins+ask_upper+dug_in,
09/04/2017,3,Dirt,Clear,1760,Fast,1:32.40,1:35.46,18Mar17,7,AQU,5,1,Backsideofthemoon,Luzzi/Michael,119,Lb,1,2,1.5,13.20,N,inside+drive_past_3/8p,
09/04/2017,3,Dirt,Clear,1760,Fast,1:32.40,1:35.46,15Mar17,10,GP,6,2,Adulator,Maragh/Rajiv,119,L,2,3,2.5,2.05,N,ins+4w_angle_5/163/16,
09/04/2017,3,Dirt,Clear,1760,Fast,1:32.40,1:35.46,4Mar17,7,AQU,4,3,Furyofthenorsemen,Arroyo/Angel,119,Lf,3,4,0.75,16.30,N,2w+bid_1/4+turned_back,
09/04/2017,3,Dirt,Clear,1760,Fast,1:32.40,1:35.46,12Nov16,8,AQU,7,6,Governor Malibu,Franco/Manuel,119,Lb,5,5,Last,1.50,Y,3w+brief_bd_1/4+tired,
09/04/2017,4,Dirt,Clear,1760,Fast,1:32.40,1:37.93,11Feb17,6,AQU,8,4,Try Flying,Velasquez/Cornelio,119,Lb,4,1,1.5,10.00,N,4w_off_duel+_inched_cl,
09/04/2017,4,Dirt,Clear,1760,Fast,1:32.40,1:37.93,24Mar17,2,AQU,2,5,Big Al Parker,Acosta/J.,121,Lb,5,2,3.25,2.95,N,dueled_4-3w+_2nd_best,
09/04/2017,4,Dirt,Clear,1760,Fast,1:32.40,1:37.93,10Feb17,4,AQU,5,8,General Bellamy,Ortiz/Jr./Irad,119,Lb,8,3,1,1.85,Y,5w_upper+_mild_kick,
09/04/2017,4,Dirt,Clear,1760,Fast,1:32.40,1:37.93,26Mar17,7,AQU,7,6,Tree Shaker,Mendez/Kevin,112,L,6,4,2.75,58.25,N,4w_upper+_mild_kick,
09/04/2017,4,Dirt,Clear,1760,Fast,1:32.40,1:37.93,10Mar17,5,AQU,3,1,Mister Monolo,Montanez/Rosario,119,Lb,1,5,Head,10.30,N,4w_uppr+_by_tired_foes,
09/04/2017,4,Dirt,Clear,1760,Fast,1:32.40,1:37.93,24Mar17,2,AQU,3,3,Saratoga Sight,Maragh/Rajiv,121,Lb,3,6,7.25,4.40,N,5w_uppr+_no_response,
09/04/2017,4,Dirt,Clear,1760,Fast,1:32.40,1:37.93,26Mar17,1,AQU,5,2,Storm the Shore,Diaz/Jr./Hector,117,Lb,2,7,5.5,6.00,N,dueled_3-2w+_faltered,
09/04/2017,4,Dirt,Clear,1760,Fast,1:32.40,1:37.93,4Mar17,4,PEN,1,7,No Tanx Blue Chip,Davis/Dylan,124,Lb,7,8,Last,13.80,N,3w_upper+_tired,
09/04/2017,5,Dirt,Clear,1540,Fast,1:20.04,1:22.25,13Jan17,3,AQU,4,2,Highway Star,Arroyo/Angel,117,L,2,1,0.5,5.30,N,to_2p_5/16+6w_1/8+game,
09/04/2017,5,Dirt,Clear,1540,Fast,1:20.04,1:22.25,26Jan17,8,AQU,1,5,Indulgent,Ortiz/Jr./Irad,116,L,5,2,2,2.80,N,2w+3p_5/16+late_duel,
09/04/2017,5,Dirt,Clear,1540,Fast,1:20.04,1:22.25,16Dec16,9,GP,1,6,Clipthecouponannie,Maragh/Rajiv,116,L,6,3,6,3.35,N,2w+bid_in_hand_3/8,
09/04/2017,5,Dirt,Clear,1540,Fast,1:20.04,1:22.25,21Feb17,6,PRX,2,3,Kelsocait,Franco/Manuel,114,L,3,4,Neck,15.00,N,vied_inside+faltered,
09/04/2017,5,Dirt,Clear,1540,Fast,1:20.04,1:22.25,31Jul16,3,SAR,2,4,Carrumba,Velazquez/John,117,L,4,5,2.5,2.20,Y,2w+brisk_hand_ride5/16,
09/04/2017,5,Dirt,Clear,1540,Fast,1:20.04,1:22.25,24Feb17,10,GP,1,1,Tale for Ruby,Prado/Edgar,116,L,1,6,Last,4.80,N,saved_ground_to_upper,
09/04/2017,6,Dirt,Clear,1760,Fast,1:32.40,1:37.33,18Mar17,10,GP,8,8,Blame the Thief,Lopez/Paco,118,Lb,7,1,1,14.70,N,3w_upper+_stubbornly,
09/04/2017,6,Dirt,Clear,1760,Fast,1:32.40,1:37.33,11Feb17,1,AQU,3,1,Zonic,Carmouche/Kendrick,118,Lb,1,2,0.5,8.50,N,4-5w_uppr+_good_finish,
09/04/2017,6,Dirt,Clear,1760,Fast,1:32.40,1:37.33,11Feb17,1,AQU,2,10,My Boy Tate,Franco/Manuel,118,Lf,9,3,Neck,2.80,N,5w_uppr+_bid+_rebuffed,
09/04/2017,6,Dirt,Clear,1760,Fast,1:32.40,1:37.33,11Mar17,6,AQU,2,9,Broken Engagement,Velazquez/John,118,L,8,4,Neck,3.00,N,chased_2-3w+_one_paced,
09/04/2017,6,Dirt,Clear,1760,Fast,1:32.40,1:37.33,24Mar17,3,AQU,3,11,Sicilia Mike,DeCarlo/Christopher,118,Lb,10,5,0.5,10.10,N,4w_upper+_wknd_late,
09/04/2017,6,Dirt,Clear,1760,Fast,1:32.40,1:37.33,11Feb17,1,AQU,6,4,Bartleby,Alvarado/Junior,118,Lb,4,6,3,11.40,N,7w_uppr+_outfinished,
09/04/2017,6,Dirt,Clear,1760,Fast,1:32.40,1:37.33,18Feb17,4,AQU,5,6,One Mo Chance,Velasquez/Cornelio,118,Lb,6,7,0.75,2.75,Y,5w_upper+_weakened,
09/04/2017,6,Dirt,Clear,1760,Fast,1:32.40,1:37.33,11Mar17,6,AQU,9,2,Hoboe,Arroyo/Angel,118,L,2,8,4.25,80.00,N,bumped_st+_no_response,
09/04/2017,6,Dirt,Clear,1760,Fast,1:32.40,1:37.33,11Mar17,6,AQU,7,3,Wondermeister,Davis/Dylan,118,Lb,3,9,3.25,38.50,N,brushed_gate+_trailed,
09/04/2017,6,Dirt,Clear,1760,Fast,1:32.40,1:37.33,11Mar17,6,AQU,5,5,Incorporate,Maragh/Rajiv,118,L,5,10,Last,23.80,N,pressed_ins+_faltered,
09/04/2017,7,Dirt,Clear,1540,Fast,1:20.04,1:24.25,18Mar17,6,AQU,7,4,Italian Syndicate,Ortiz/Jr./Irad,119,Lb,4,1,4.5,1.25,Y,cruise_ins+ask_3/16pl,
09/04/2017,7,Dirt,Clear,1540,Fast,1:20.04,1:24.25,24Mar17,1,AQU,1,1,Valhalla,Franco/Manuel,117,Lbf,1,2,3.25,2.50,N,rail_to_1/4+fan_4p_1/8,
09/04/2017,7,Dirt,Clear,1540,Fast,1:20.04,1:24.25,3Mar17,1,AQU,1,2,Polar Jet,Camacho/Jr./Samuel,119,Lb,2,3,Neck,3.90,N,rail_to_1/4+to_3p_3/16,
09/04/2017,7,Dirt,Clear,1540,Fast,1:20.04,1:24.25,24Mar17,6,AQU,2,5,Ten Twenty Nine,Arroyo/Angel,118,Lb,5,4,13,8.40,N,3w_3/8+5w_into_upper,
09/04/2017,7,Dirt,Clear,1540,Fast,1:20.04,1:24.25,20Mar17,3,PRX,5,7,Mischievous Dan,Carmouche/Kendrick,119,L,6,5,4.75,12.60,N,3w_turn+6w_upper+tired,
09/04/2017,7,Dirt,Clear,1540,Fast,1:20.04,1:24.25,10Mar17,2,AQU,5,3,Margarita Sunrise,Davis/Dylan,117,Lf,3,6,Last,11.10,N,stalked_2w+_gave_way,
09/04/2017,8,Turf,Clear,1760,Yielding,1:34.13,1:36.13,4Mar17,11,GP,9,6,Macagone,Carmouche/Kendrick,117,L,5,1,1.5,2.80,N,in_hand_2p+_held_well,
09/04/2017,8,Turf,Clear,1760,Yielding,1:34.13,1:36.13,11Feb17,9,TAM,4,2,Catapult,Ortiz/Jr./Irad,115,Lb,2,2,4.25,1.10,Y,2-3w_upper+_mild_kick,
09/04/2017,8,Turf,Clear,1760,Yielding,1:34.13,1:36.13,23Apr16,10,LRL,8,1,Cage Fighter,Lopez/Paco,115,L,1,3,0.5,7.70,N,6w_upper+_kept_on,
09/04/2017,8,Turf,Clear,1760,Yielding,1:34.13,1:36.13,11Mar17,6,TAM,1,4,Gold Shield,Franco/Manuel,117,Lb,3,4,3.5,10.20,N,6-7w_upper+_mild_bid,
09/04/2017,8,Turf,Clear,1760,Yielding,1:34.13,1:36.13,11Feb17,10,GP,8,7,Eirigh,Velazquez/John,117,L,6,5,3.5,5.60,N,3w_1st_turn+_no_rally,
09/04/2017,8,Turf,Clear,1760,Yielding,1:34.13,1:36.13,6Nov16,6,WO,5,5,Il Segreto,Maragh/Rajiv,115,L,4,6,6.25,11.20,N,rated_inside+_tired,
09/04/2017,8,Turf,Clear,1760,Yielding,1:34.13,1:36.13,15Oct16,7,KEE,8,8,Edge of Reality,Velasquez/Cornelio,118,L,7,7,Last,48.75,N,3w_1st_turn+_tired,
09/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:24.51,18Mar17,2,AQU,4,4,Holiday Disguise,Velasquez/Cornelio,118,L,4,1,1.25,2.90,N,2p_&_btwn_turn+4w_uppr,
09/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:24.51,FR,FR,FR,FR,9,Frost Wise,Acosta/J.,118,L,7,2,4,76.00,N,bump_st+2p+led+denied,
09/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:24.51,FR,FR,FR,FR,6,Barbie On a Budget,DeCarlo/Christopher,124,L,6,3,0.5,8.70,N,off_5-6_slow+2p+5w_upr,
09/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:24.51,19Feb17,4,AQU,5,11,My Girl Annie,Ortiz/Jr./Irad,118,L,9,4,4,1.40,Y,near_inside+empty_late,
09/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:24.51,18Mar17,2,AQU,5,3,Miss Sizzle,Carmouche/Kendrick,118,Lb,3,5,0.5,6.20,N,near_rail+_led_to_3/16,
09/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:24.51,26May16,2,BEL,5,2,Driven by Speed,Velazquez/John,118,L,2,6,3.75,10.30,N,snug_left+try_get_out,
09/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:24.51,FR,FR,FR,FR,5,Belle of the Spa,Maragh/Rajiv,118,L,5,7,6.25,43.50,N,3-4w_turn+_no_factor,
09/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:24.51,FR,FR,FR,FR,1,Lucky Bug,Franco/Manuel,118,L,1,8,7.75,9.40,N,rail+drive_cut_corner,
09/04/2017,9,Dirt,Clear,1540,Fast,1:20.04,1:24.51,25Feb17,2,AQU,4,10,Might Be,Lopez/Paco,118,Lf,8,9,Last,15.20,N,bump_brk+3w+tired,
12/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:19.85,26Mar17,8,AQU,2,1,Double Dose,Luzzi/Michael,121,Lb,1,1,2.25,0.90,Y,2w+confident+ask_3/16,
12/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:19.85,12Mar17,5,AQU,2,5,Scarlet Goddess,Arroyo/Angel,121,Lb,5,2,2.75,2.25,N,2w+drive3/8+3w_upper,
12/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:19.85,22Mar17,2,PEN,4,2,Daring Prospect,Montanez/Rosario,121,Lb,2,3,0.75,6.30,N,2w+ask_past3/8+67w,
12/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:19.85,25Feb17,6,AQU,1,3,Majestic Lassie,Franco/Manuel,124,L,3,4,0.5,6.80,N,ins+coaxed+faltered,
12/04/2017,1,Dirt,Cloudy,1430,Fast,1:14.35,1:19.85,17Mar17,1,AQU,3,4,Miss Swisher,Ortiz/Jr./Irad,121,L,4,5,Last,8.60,N,forced_3w_9/16+tired,
12/04/2017,2,Dirt,Cloudy,1310,Fast,1:07.54,1:12.00,19Mar17,9,AQU,2,2,Casigordo,Maragh/Rajiv,124,f,1,1,3.75,3.70,N,6w_upper+_edged_clear,
12/04/2017,2,Dirt,Cloudy,1310,Fast,1:07.54,1:12.00,2Apr17,4,AQU,3,7,Quai Voltaire,Davis/Dylan,116,Lb,6,2,Nose,7.20,N,stumbled_st+_mild_kick,
12/04/2017,2,Dirt,Cloudy,1310,Fast,1:07.54,1:12.00,19Mar17,9,AQU,5,3,Hopper Dropper,Mendez/Kevin,117,Lb,2,3,2.75,11.80,N,dueled_ins+_wknd_late,
12/04/2017,2,Dirt,Cloudy,1310,Fast,1:07.54,1:12.00,2Apr17,4,AQU,2,5,Light the Vow,DeCarlo/Christopher,124,Lb,4,4,2.25,1.45,Y,bump_betw+_squeezed_st,
12/04/2017,2,Dirt,Cloudy,1310,Fast,1:07.54,1:12.00,17Feb17,9,AQU,3,6,Frozen Angel,Reyes/Luis,110,Lb,5,5,13.25,2.40,N,bmp+_pinched_st+_wknd,
12/04/2017,2,Dirt,Cloudy,1310,Fast,1:07.54,1:12.00,FR,FR,FR,FR,4,Fot,Franco/Manuel,124,f,3,6,Last,10.80,N,dueled_2p+_folded,
12/04/2017,3,Turf,Cloudy,1870,Firm,1:40.88,1:43.83,5Mar17,8,GP,3,4,Silver Dollar Diva,Ortiz/Jr./Irad,117,L,4,1,1.5,1.15,Y,inside+rated_to_3/16pl,
12/04/2017,3,Turf,Cloudy,1870,Firm,1:40.88,1:43.83,12Mar17,8,GP,3,6,Bogulator,Alvarado/Junior,117,L,6,2,4.75,2.35,N,2w+stlk_winner+ask_upr,
12/04/2017,3,Turf,Cloudy,1870,Firm,1:40.88,1:43.83,26Feb17,6,AQU,4,1,China Rider,Carmouche/Kendrick,118,L,1,3,Neck,3.60,N,ins_to_1/4+2w_&_urged,
12/04/2017,3,Turf,Cloudy,1870,Firm,1:40.88,1:43.83,FR,FR,FR,FR,5,True Love Is Yare,Franco/Manuel,117,L,5,4,4.5,14.10,N,2w+btwn_2nd+3w_upper,
12/04/2017,3,Turf,Cloudy,1870,Firm,1:40.88,1:43.83,17Dec16,6,AQU,10,7,Double Cast,Luzzi/Michael,117,L,7,5,Head,49.75,N,3w_both_turns+_tired,
12/04/2017,3,Turf,Cloudy,1870,Firm,1:40.88,1:43.83,5Mar17,8,TAM,3,3,Skyline Drive,Maragh/Rajiv,117,L,3,6,1.75,13.90,N,tracked_pocket+tired,
12/04/2017,3,Turf,Cloudy,1870,Firm,1:40.88,1:43.83,FR,FR,FR,FR,2,Parade,Davis/Dylan,117,L,2,7,Last,14.20,N,hit_gate+ins+shy2xwhip,
12/04/2017,4,Dirt,Cloudy,1760,Fast,1:32.40,1:39.49,5Mar17,7,AQU,1,4,Lord Commander,Diaz/Jr./Hector,113,Lf,3,1,1.5,0.65,Y,3w_upper+_held_safe,
12/04/2017,4,Dirt,Cloudy,1760,Fast,1:32.40,1:39.49,1Apr17,9,AQU,8,6,Erik the Red,Ortiz/Jr./Irad,120,Lb,4,2,7,3.45,N,6w_uppr+_closed_well,
12/04/2017,4,Dirt,Cloudy,1760,Fast,1:32.40,1:39.49,18Mar17,1,AQU,7,3,Pass the Dice,Franco/Manuel,118,Lb,2,3,1.25,2.70,N,prompted+_weakened,
12/04/2017,4,Dirt,Cloudy,1760,Fast,1:32.40,1:39.49,6Apr17,6,AQU,2,1,Mr. Canada,Mendez/Kevin,111,Lf,1,4,Last,9.50,N,3w_upper+_trailed,
12/04/2017,5,Turf,Cloudy,1870,Firm,1:40.88,1:43.05,26Feb17,5,AQU,4,6,Husband's Folly,Davis/Dylan,118,Lb,4,1,0.75,17.60,N,ins_6F+5w_3/16+by_duel,
12/04/2017,5,Turf,Cloudy,1870,Firm,1:40.88,1:43.05,19Mar17,7,AQU,2,10,No Texting,Ortiz/Jr./Irad,118,Lb,9,2,1,2.60,Y,ins+ask3/16+nail_fin40,
12/04/2017,5,Turf,Cloudy,1870,Firm,1:40.88,1:43.05,25Feb17,9,GP,7,1A,Chamois,Diaz/Jr./Hector,111,Lb,10,3,2.75,10.90,N,3w_6F+asked_into_lane,
12/04/2017,5,Turf,Cloudy,1870,Firm,1:40.88,1:43.05,10Mar17,7,AQU,5,5,Branded Hand,Carmouche/Kendrick,118,L,3,4,2,13.00,N,pocket_to_1/8+no_gain,
12/04/2017,5,Turf,Cloudy,1870,Firm,1:40.88,1:43.05,1Apr17,9,AQU,4,8,Instant Replay,Alvarado/Junior,118,Lb,6,5,1,15.90,N,chase_2p+3w_upr+empty,
12/04/2017,5,Turf,Cloudy,1870,Firm,1:40.88,1:43.05,18Feb17,5,AQU,7,3,Chunnel,Reyes/Luis,111,L,1,6,Neck,21.20,N,inside_journey+improve,
12/04/2017,5,Turf,Cloudy,1870,Firm,1:40.88,1:43.05,9Sep16,2,BEL,6,2,Winter Springs,Franco/Manuel,118,Lb,7,7,Head,3.80,N,pull_early+2p+4w_upper,
12/04/2017,5,Turf,Cloudy,1870,Firm,1:40.88,1:43.05,11Mar17,5,AQU,6,4,Blue Pigeon,Mendez/Kevin,118,Lbf,2,8,4.25,10.30,N,brush_gate+inside,
12/04/2017,5,Turf,Cloudy,1870,Firm,1:40.88,1:43.05,18Mar17,1,AQU,2,7,Nonna's Boy,Montanez/Rosario,118,L,5,9,12.75,4.80,N,2w+prompted+_gave_way,
12/04/2017,5,Turf,Cloudy,1870,Firm,1:40.88,1:43.05,14Jan17,8,GP,12,9,Frogman Mel,Arroyo/Angel,120,Lf,8,10,Last,6.40,N,2w+driven_3w_iinto_upr,
12/04/2017,6,Dirt,Cloudy,1760,Fast,1:32.40,1:37.15,6Apr17,2,AQU,2,5,John's Island,Davis/Dylan,118,Lb,4,1,5,2.30,N,4w_upper+_drew_clear,
12/04/2017,6,Dirt,Cloudy,1760,Fast,1:32.40,1:37.15,5Mar17,9,AQU,7,4,Global Positioning,Ayala/Addiel,111,Lbf,3,2,6,12.50,N,3w_uppr+_second_best,
12/04/2017,6,Dirt,Cloudy,1760,Fast,1:32.40,1:37.15,19Mar17,7,AQU,4,1,Groupthink,Ortiz/Jr./Irad,118,Lbf,1,3,8,1.70,Y,stumbled+_bumped_st,
12/04/2017,6,Dirt,Cloudy,1760,Fast,1:32.40,1:37.15,19Mar17,7,AQU,6,2,Onecats Chance,Franco/Manuel,123,Lbf,2,4,Nose,4.00,N,5w_upper+_no_impact,
12/04/2017,6,Dirt,Cloudy,1760,Fast,1:32.40,1:37.15,26Mar17,5,AQU,1,6,Readthebyline,Reyes/Luis,113,Lbf,5,5,Last,3.00,N,brief_speed+_tired,
12/04/2017,7,Dirt,Clear,1430,Fast,1:14.35,1:17.20,10Mar17,6,LRL,4,1,Malibu Princess,Ortiz/Jr./Irad,121,L,1,1,3.5,2.30,Y,ins+hard_drive_3/16pl,
