DATE:01/01/2017,
Race Num:1,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:14.18,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
22Jan17,9,AQU,6,6,Salori's Bank,Ayala/Addiel,114,L,6,1 & 6,5.80,N,bobbled_st+_edged_clr,
11Feb17,9,AQU,7,8,Deed to the Bank,Franco/Manuel,121,L,8,2 & Neck,4.30,N,drift_4w_uppr+_held_2d,
12Jan17,9,AQU,2,2,Jacqueline D,Davis/Jacqueline,121,b,2,3 & 0.75,5.60,N,bobbled_st+_weakened,
2Feb17,9,AQU,3,4,Beyond Discreet,Cancel/Eric,121,Lb,4,4 & Nose,28.25,N,5w_upper+_improved,
27Jan17,4,AQU,10,7,Grande Beso,Arrieta/Francisco,121,Lb,7,5 & 2.5,26.25,N,6w_1/4+no_late_headway,
18Dec16,5,GP,7,1,Bracken Belle,Arroyo/Angel,121,Lb,1,6 & 15.25,5.50,N,chased_2p+_no_impact,
14Jan17,2,AQU,6,3,Proud Lily,Gallardo/Antonio,121,L,3,7 & 27.75,2.05,Y,3w_upper+_no_impact,
3Feb17,4,AQU,6,5,Miss Meadowbrook,Ortiz/Jr./Irad,121,Lb,5,8 & Last,5.20,N,steadied_after_start,
DATE:25/02/2017,
Race Num:1,Track Type:Inner,Weather:Clear,Dist:1760,Condition:Fast,Track Record:1:35.79,Final Time:1:40.61,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
3Feb17,2,AQU,3,3,Onecats Chance,Ortiz/Jr./Irad,120,Lbf,3,1 & 1.25,1.30,Y,3w_run_2nd+up_near1/16,
12Jan17,2,AQU,6,5,No Texting,Maragh/Rajiv,120,Lb,5,2 & Nose,4.40,N,btwn_foes_back+ins_2nd,
31Dec16,2,AQU,1,4,All About Ashley,Arroyo/Angel,120,Lb,4,3 & 3.75,1.70,N,mostly_3w_turns+mild,
3Feb17,2,AQU,4,1,Back Scatter,Montanez/Rosario,118,Lb,1,4 & 1.75,33.00,N,ins_to_1/2+in_hand_upr,
11Feb17,5,AQU,5,6,Global Positioning,Cancel/Eric,118,Lbf,6,5 & 23,8.20,N,3w_1st+bid_1/4past1/8,
11Feb17,5,AQU,7,2,Glowing Ember,Diaz/Jr./Hector,111,Lb,2,6 & Last,11.80,N,bobble_brk+ins+tired,
Race Num:2,Track Type:Inner,Weather:Cloudy,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:13.10,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
4Feb17,9,AQU,3,1,Zealous Scholar,Franco/Manuel,120,Lf,1,1 & 2.5,2.25,N,cut_corner+_edged_away,
4Feb17,9,AQU,4,5,Downtown At Noon,Velasquez/Cornelio,120,L,5,2 & 0.75,2.75,N,3-2w_in_aim+_ran_on,
5Feb17,4,LRL,3,3,Expect Wonderful,Pimentel/Julian,120,L,3,3 & 5.5,2.05,Y,bumped_st+_mild_bid,
FR,FR,FR,FR,4,Might Be,Carmouche/Kendrick,120,Lf,4,4 & 16.75,5.40,N,strode_green+_improved,
11Feb17,9,AQU,3,7,Grassmiss,Arroyo/Angel,120,Lf,6,5 & 3,7.60,N,lunged_st+_no_impact,
14Jan17,2,AQU,9,2,Tweet Street,Gallardo/Antonio,120,L,2,6 & Last,38.25,N,chased_inside+_tired,
Race Num:3,Track Type:Inner,Weather:Clear,Dist:1870,Condition:Fast,Track Record:1:41.06,Final Time:1:45.37,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
3Feb17,8,AQU,4,6,Vincento,Ortiz/Jr./Irad,118,Lb,6,1 & 6.75,3.80,N,3w+ask_3/16+drew_clear,
22Jan17,7,AQU,1,3,Papa Shot,Franco/Manuel,123,Lb,3,2 & Nose,1.15,Y,brush_st+2-3w_to_1/4,
3Feb17,8,AQU,3,4,Cause I'm Alex,Carmouche/Kendrick,118,Lbf,4,3 & 9.5,2.75,N,2p_3/4's+_missed_place,
25Nov16,4,AQU,8,1,Cloud Control,Arroyo/Angel,119,L,1,4 & 0.5,10.10,N,2p_&_drive_by_7/16pl,
18Feb17,7,AQU,6,5,Riff Raff,Acosta/J.,118,Lf,5,5 & 17.75,23.80,N,brush_gate+ins_2d_turn,
13Jan17,8,AQU,4,2,The J Y,Maragh/Rajiv,118,Lb,2,6 & Last,7.00,N,pace_ins+nail_near_1/4,
Race Num:4,Track Type:Inner,Weather:Cloudy,Dist:1760,Condition:Fast,Track Record:1:35.79,Final Time:1:43.72,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
13Jan17,4,AQU,3,5,Benny Big Boy,Maragh/Rajiv,121,Lb,4,1 & 2.75,1.75,Y,5w_uppr+_edging_away,
3Feb17,6,AQU,3,1,Flux Capacitor,Acosta/J.,121,L,9,2 & 0.5,2.35,N,3w_upper+_fought_on,
13Jan17,9,AQU,9,10,Right Ben,Diaz/Jr./Hector,114,Lb,8,3 & 2.5,38.75,N,brush_gate+_battled_on,
FR,FR,FR,FR,4,DQ-Greenhouse Effect,Ayala/Addiel,114,Lf,3,4 & 1.75,46.75,N,6w_uppr+_drifted+_wknd,
3Feb17,6,AQU,4,3,Save the Tigers,Montanez/Rosario,121,L,2,5 & Head,6.20,N,checked_in_tight_1/16p,
18Feb17,9,AQU,5,2,Martino,Franco/Manuel,121,Lb,1,6 & 1.25,7.30,N,ins_to_3-4w_1/4+_wknd,
3Feb17,6,AQU,5,7,Crawfish Shorts,Arroyo/Angel,121,Lbf,6,7 & 13.75,6.30,N,overland+_no_headway,
18Feb17,9,AQU,6,1A,Maybe a Party,Simpson/Trevor,121,L,10,8 & 0.75,2.35,N,3-4w_1st_turn+_tired,
28Jan17,9,AQU,7,6,Callant,Luzzi/Michael,121,Lb,5,9 & 14.75,66.00,N,3w_off_duel+_faltered,
12Jan17,9,AQU,3,8,Right of Approval,Carmouche/Kendrick,117,Lf,7,10 & Last,11.30,N,dueled_ins+_folded,
Race Num:5,Track Type:Inner,Weather:Cloudy,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:11.25,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
19Feb17,7,AQU,1,1,Alright Alright,Diaz/Jr./Hector,115,Lbf,1,1 & 1.5,0.80,Y,inside+ask_near_3/16,
29Jan17,3,AQU,1,4,Do Share,Velasquez/Cornelio,122,Lb,4,2 & 1,7.70,N,ins_half+4p_1/8+gd_kck,
14Jan17,8,AQU,2,7,Divine Interventio,Ortiz/Jr./Irad,122,Lb,7,3 & 3.75,2.55,N,3w_1/2+6w_1/8+rallied,
4Feb17,7,AQU,2,6,Rectify,Gallardo/Antonio,122,Lb,6,4 & 1.25,10.40,N,3w+pursue_winner+tired,
14Jan17,1,AQU,1,5,Rich Tuck,Maragh/Rajiv,122,L,5,5 & 1.75,14.10,N,ins_turn+3w_into_upper,
15Apr16,8,AQU,5,3,Moon Over a Beauty,Franco/Manuel,122,Lbf,3,6 & 4.25,13.10,N,stumble_st+2p+5w_1/8,
18Feb17,2,LRL,5,2,Looks Good,Acosta/J.,122,Lbf,2,7 & Last,61.00,N,outsprinted+2p+tired,
Race Num:6,Track Type:Inner,Weather:Foggy,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:14.57,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
8Jul16,2,BEL,3,1,Majestic Lassie,Gallardo/Antonio,124,L,1,1 & Nose,1.35,N,3w_upper+_got_the_bob,
15Jan17,4,AQU,6,6,Thirtydaysinjune,Carmouche/Kendrick,117,L,5,2 & 5.25,1.05,Y,pace_ins+_lost_the_nod,
11Feb17,4,PRX,7,2,Axe Capital,Acosta/J.,117,Lbf,2,3 & 4,14.50,N,broke_out_st+_wknd_lte,
FR,FR,FR,FR,3,Too Much Malibu,Diaz/Jr./Hector,110,b,3,4 & 1.25,6.90,N,chased_2-3w+_weakened,
9Dec16,4,AQU,5,4,Quanique,Ayala/Addiel,117,L,4,5 & Last,9.20,N,5w_upper+_weakened,
Race Num:7,Track Type:Inner,Weather:Cloudy,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:11.82,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
22Jan17,7,AQU,8,6,Summer Bourbon,Gallardo/Antonio,123,L,6,1 & 3,2.40,Y,2p+bid_uppr+kick_clear,
14Jan17,7,AQU,7,1,Our Karma,Camacho/Jr./Samuel,120,Lbf,1,2 & 2,15.20,N,pace_inside+held_place,
4Feb17,5,AQU,5,2,Bear Clause,Gazader/Rayan,113,Lb,2,3 & 4.25,47.00,N,ins_&_drve_3/8+3w_uppr,
20Jan17,2,AQU,6,4,Stormin Stephen,Diaz/Jr./Hector,113,L,4,4 & 1,7.90,N,stmble_st+ins+ask_3/16,
4Feb17,5,AQU,4,9,No Entiendo,Worrie/Andre,120,Lb,9,5 & 2.25,10.20,N,brush_st+5w_trn+7p_1/8,
22Jan17,3,AQU,6,5,Pursuer,Carmouche/Kendrick,123,Lf,5,6 & Neck,3.90,N,3w_3/8+8p_1/8+no_bids,
5Jan17,6,AQU,8,8,Zartax,Ortiz/Jr./Irad,120,Lbf,8,7 & Nose,5.10,N,brushes_st+4p_&_btwn,
4Feb17,5,AQU,7,3,Down Town Kitty,Montanez/Rosario,120,L,3,8 & 1.5,35.00,N,2p_&_between_foes_turn,
10Feb17,5,AQU,2,7,I'm In,Acosta/J.,120,Lbf,7,9 & Last,3.55,N,brsh_st+4p_&_btwn_turn,
Race Num:8,Track Type:Inner,Weather:Foggy,Dist:1870,Condition:Fast,Track Record:1:41.06,Final Time:1:47.69,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
14Jan17,3,AQU,1,3,Yorkiepoo Princess,Ortiz/Jr./Irad,120,bf,3,1 & 1.75,1.85,Y,5w_uppr+edged_clr+_fog,
4Feb17,3,AQU,1,5,Full House,Maragh/Rajiv,117,L,5,2 & 3.25,2.55,N,led_3/16+_2nd_best+fog,
14Jan17,3,AQU,2,1,Tiz Rae Anna,Montanez/Rosario,116,L,1,3 & 5.25,37.00,N,bobbled_st+_wknd+_fog,
15Jan17,3,AQU,3,10,No Sweat,Velasquez/Cornelio,118,L,10,4 & 0.5,12.00,N,3w+_improved+_fog,
15Jan17,2,AQU,1,4,Heavenly Score,Arroyo/Angel,117,Lb,4,5 & 0.5,17.80,N,in_aim_2-3w+_wknd+_fog,
11Feb17,4,PRX,1,7,Thirstforthecup,Franco/Manuel,116,Lf,7,6 & 0.75,17.90,N,passed_tired_foes+_fog,
14Jan17,3,AQU,3,6,Banty's Girl,Gallardo/Antonio,116,L,6,7 & 1,44.75,N,3w_1st_turn+_tired+fog,
16Jan17,7,PRX,1,2,Tiz Rude,Pennington/Frankie,116,L,2,8 & 5.75,13.70,N,chased_2p+_tired+_fog,
14Jan17,3,AQU,4,9,Bride Street,Cancel/Eric,116,L,9,9 & 5,23.60,N,4w_1st_turn+tired+_fog,
15Jan17,4,AQU,1,8,Spanish Harlem,Carmouche/Kendrick,117,L,8,10 & Last,3.45,N,svd_grd_no_avail+_fog,
Race Num:9,Track Type:Inner,Weather:Foggy,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:13.95,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
FR,FR,FR,FR,7,It's Cold Out,Velasquez/Cornelio,120,f,7,1 & 3.75,6.90,N,spar_2p+drew_clear+fog,
3Feb17,4,AQU,4,11,New York Bourbon,Fragoso/Pablo,120,--,11,2 & 0.75,2.15,Y,3w_turn+got_place+fog,
27Jan17,4,AQU,8,10,Desert Affair,Cancel/Eric,120,Lb,10,3 & 2,3.20,N,4w_turn+mild_kick+fog,
14Jan17,9,AQU,10,4,Feather in My Cap,Arroyo/Angel,120,Lf,4,4 & Neck,18.90,N,inside_to_past5/16+fog,
27Jan17,2,AQU,3,5,You Promise,Acosta/J.,120,Lb,5,5 & Head,9.40,N,pocket+empty+fog,
3Feb17,9,AQU,4,6,City Trapper,Simpson/Trevor,120,Lb,6,6 & 5.25,31.00,N,chased_3w+tired+fog,
2Feb17,9,AQU,5,9,Wish Upon,Montanez/Rosario,120,Lb,9,7 & 0.5,35.75,N,2-3w+check_5/16+fog,
FR,FR,FR,FR,3,Catania Rose,Mendez/Kevin,113,Lb,3,8 & 2.25,29.00,N,chase_2p+no_bids+fog,
FR,FR,FR,FR,8,Gins Diamond,Luzzi/Michael,120,Lb,8,9 & 2,23.90,N,3w_5/16+tired+fog,
3Feb17,1,AQU,5,1,Bank On the Lake,Reyes/Luis,113,Lb,1,10 & 1.25,24.75,N,vied_inside+tired+fog,
3Feb17,9,AQU,6,12,Anna Theresa,Davis/Jacqueline,120,Lb,12,11 & 4.25,13.10,N,towards_2p_turn+_fog,
3Feb17,9,AQU,5,2,Don's Big Apple,Gallardo/Antonio,120,L,2,12 & Last,7.00,N,save_ground+_fog,
DATE:26/02/2017,
Race Num:1,Track Type:Inner,Weather:Clear,Dist:1760,Condition:Fast,Track Record:1:35.79,Final Time:1:42.18,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
19Feb17,2,AQU,3,5,Resilient One,Velasquez/Cornelio,118,Lb,5,1 & 0.75,1.20,Y,ins6F+snug_right_lane,
14Feb17,9,PRX,2,6,Phocea,Montanez/Rosario,120,L,6,2 & 2.75,16.60,N,3w_1/2+4-5w_upr+belatd,
3Feb17,7,AQU,5,4,Rahy's Bandit,Camacho/Jr./Samuel,119,Lb,4,3 & 2.75,21.50,N,2p+gained_w/out_impact,
15Feb17,8,GP,7,1,Morethanjusthello,Franco/Manuel,118,Lbf,1,4 & 9.25,1.70,N,2p+press_backstr5/16,
16Jan17,6,AQU,2,3,Jazz Band Joe,Davis/Jacqueline,118,Lbf,3,5 & 10.25,8.50,N,inside+_had_no_speed,
16Jan17,6,AQU,6,2,Nordic Bird,Gallardo/Antonio,120,Lb,2,6 & Last,4.90,N,tracked_inside+_falter,
Race Num:2,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:13.31,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
16Jan17,8,AQU,2,2,Tahoe Tigress,Maragh/Rajiv,120,L,2,1 & Neck,3.25,N,5w_uppr+_up_last_jump,
5Feb17,3,AQU,1,7,Awesome News,Ortiz/Jr./Irad,123,Lf,7,2 & 1.75,0.95,Y,broke_in_st+_nailed,
5Feb17,9,AQU,1,5,Katie Ice,Gallardo/Antonio,120,L,5,3 & Head,5.90,N,steadied_st+_mild_kick,
5Feb17,3,AQU,6,6,My Won Love,Cancel/Eric,118,Lbf,6,4 & 1.5,55.50,N,broke_out_st+_mild_bid,
16Jan17,8,AQU,6,4,Bi Light of Day,Franco/Manuel,118,Lb,4,5 & 2.75,35.75,N,3w_upper+_outkicked,
5Feb17,3,AQU,2,1,Champagne Ruby,Carmouche/Kendrick,118,Lb,1,6 & 11.75,3.20,N,hustled_st+_weakened,
26Jan17,7,AQU,7,3,Wisdom of Oz,Esquivel/Emmanuel,118,Lbf,3,7 & Last,30.25,N,chased_2p+_trailed,
Race Num:3,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:13.10,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
16Feb17,2,AQU,1,2,Shesmyheartandsoul,Esquivel/Emmanuel,117,Lf,2,1 & Neck,2.80,N,2w+ask_3/16+dug_in_lte,
25Nov16,9,AQU,7,3,Code Red,Maragh/Rajiv,117,L,3,2 & 3.5,0.85,Y,2-3w_turn+rally+short,
26Jan17,4,AQU,6,1,Congaree Drive,Arroyo/Angel,119,Lb,1,3 & 19.75,2.20,N,cut_corner_drive+empty,
24Oct16,8,FL,6,5,Ransom Drop,Carmouche/Kendrick,117,L,4,4 & Last,10.30,N,oarked_3w+coax_lane,
Race Num:4,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:13.31,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
28Aug16,11,SAR,5,2,Bigkat and Camille,Arroyo/Angel,120,Lb,2,1 & 1.25,1.40,Y,stumbled_st+_inched_cl,
16Feb17,2,AQU,4,1,Promise Me Tiz,Simpson/Trevor,120,Lb,1,2 & 1.75,10.60,N,cut_corner+_ran_on,
16Feb17,2,AQU,2,7,Forres Lily,Ortiz/Jr./Irad,120,L,6,3 & 3.5,1.45,N,4w_pursuit+_kept_on,
16Feb17,2,AQU,7,3,No Me Tocques,Davis/Jacqueline,120,L,3,4 & 1,65.00,N,chased_2p+_weakened,
3Feb17,4,AQU,5,5,Miss Emily's Smile,Flores/Jeremias,120,Lb,4,5 & Head,9.40,N,chased_2-3w+_weakened,
7Jan17,1,SA,6,6,Jeanjeannie,Velasquez/Cornelio,120,Lb,5,6 & Last,4.60,N,4w_upper+_weakened,
Race Num:5,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:10.83,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
4Feb17,6,AQU,5,4,Risetotheoccasion,Simpson/Trevor,123,Lf,2,1 & 1.5,1.45,N,3w+driven_4w_into_lane,
2Feb17,7,AQU,6,6,Gambler's Ghost,Davis/Jacqueline,118,L,4,2 & 7,2.30,N,2p+pull_left+nail_1/8p,
13Jan17,7,AQU,8,3,Patton Proud,Ortiz/Jr./Irad,118,Lb,1,3 & 4.25,1.20,Y,save_ground_half+3w,
11Dec16,5,AQU,5,5,Husband's Folly,Diaz/Jr./Hector,111,Lbf,3,4 & Last,24.00,N,inside_turn+_outrun,
Race Num:6,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:12.27,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
FR,FR,FR,FR,6,Nocturnal Mission,Carmouche/Kendrick,120,L,6,1 & Head,4.40,N,4w_upper+_gamely,
11Sep16,6,BEL,10,1,Cosi Bella,Ortiz/Jr./Irad,120,L,1,2 & Nose,0.90,Y,3w_upper+_rebuffed,
31Aug16,10,SAR,5,5,Hexameter,Gallardo/Antonio,120,L,5,3 & 0.75,10.40,N,prompt+_led+_collared,
15Jan17,2,AQU,2,4,China Rider,Franco/Manuel,120,Lb,4,4 & 6.75,3.00,N,5w_upper+_mild_bid,
15Jan17,2,AQU,6,8,Two Hot Betty,Arroyo/Angel,120,Lb,8,5 & 0.75,15.60,N,6w_upper+_no_response,
15Jan17,2,AQU,4,3,Liam's World,Luzzi/Michael,120,Lf,3,6 & 8.5,19.60,N,pace_inside+_weakened,
27Nov16,6,PRX,9,7,Factoring,Maragh/Rajiv,120,L,7,7 & 1,36.75,N,2-3w_upper+_no_impact,
FR,FR,FR,FR,2,Hello Linda,Montanez/Rosario,120,b,2,8 & Last,66.00,N,trailed_throughout,
Race Num:7,Track Type:Inner,Weather:Clear,Dist:1830,Condition:Fast,Track Record:1:38.92,Final Time:1:42.87,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
30May16,3,BEL,4,5,Bellamy Way,Franco/Manuel,121,Lb,5,1 & 8,2.85,N,3w_trip+vs_duo_5/81/4,
22Jan17,4,AQU,1,1,Winning Road,Acosta/J.,123,Lb,1,2 & 3,6.40,N,rail+ins_duo_5/81/4pl,
4Feb17,4,AQU,2,6,Pax in Terra,Ortiz/Jr./Irad,121,Lb,6,3 & 16.5,0.85,Y,2p+whip_3/8+alt_rail,
4Feb17,7,AQU,5,4,Imasuperstar,Luzzi/Michael,121,Lf,4,4 & Head,13.40,N,pull_1st+2p_&_btwn_2nd,
27Jan17,1,AQU,4,3,To the Victor,Simpson/Trevor,121,Lb,3,5 & Last,23.40,N,ins+ask_by_1/2+no_bids,
14Jan17,6,AQU,8,2,Pretentious,Carmouche/Kendrick,121,Lb,2,-1 & DNF,5.30,N,choppy+pull_up+vanned,
Race Num:8,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:12.28,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
28Jan17,6,AQU,1,7,Blue Belt,Ortiz/Jr./Irad,122,Lb,7,1 & 6,1.70,Y,4-3w_uppr+_drew_clear,
5Feb17,5,AQU,4,3,Formal Start,Camacho/Jr./Samuel,120,Lb,3,2 & 1.75,27.75,N,6w_upper+_closed_well,
24Jan17,11,OTC,6,2,Shiraz,Carmouche/Kendrick,122,Lb,2,3 & 1.75,10.50,N,brush_gate+_kept_on,
28Jan17,5,AQU,6,1,Mollica,Velasquez/Cornelio,122,L,1,4 & 5.25,4.50,N,3w_upper+_improved,
5Feb17,5,AQU,3,4,Tribecca,Gallardo/Antonio,122,Lb,4,5 & 3,2.30,N,dueled_3-2w+_tired,
29Dec16,8,AQU,8,6,Macho Miah,Maragh/Rajiv,120,Lbf,6,6 & 3.5,3.80,N,4w_upper+_tired,
28Jan17,9,AQU,1,5,Single Heist,Franco/Manuel,120,L,5,7 & Last,53.50,N,dueled_4-3w+_faltered,
Race Num:9,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:13.50,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
28Jan17,2,AQU,4,6,Dean's Ticket,Franco/Manuel,121,Lbf,6,1 & 1.75,3.35,Y,bobble_st+traffic_5/16,
5Feb17,9,AQU,5,8,Bahnahno,Davis/Jacqueline,123,Lb,8,2 & 1.75,22.80,N,3w_1/2+8p_1/8+gd_kick,
5Feb17,9,AQU,6,10,Miss Swisher,Cancel/Eric,121,L,10,3 & 1.25,10.90,N,bmp+bobble_st+overland,
13Jan17,5,AQU,8,9,Quasney's Angel,Maragh/Rajiv,121,Lb,9,4 & Nose,4.10,N,bump_st+3w+flatten,
12Feb17,3,AQU,5,3,Cats Halo,Arroyo/Angel,123,Lb,3,5 & 0.5,5.60,N,ins_5/16+9p_1/8+belatd,
5Feb17,9,AQU,2,4,Esther the Queen,Gallardo/Antonio,121,Lbf,4,6 & 2.75,3.40,N,ins+hounded_to_1/4pl,
16Jan17,4,AQU,2,11,Moneybrook,Camacho/Jr./Samuel,121,L,11,7 & 3.75,5.20,N,shy_bit_break+4w_turn,
30Dec16,9,AQU,9,1,Bea Bea,Montanez/Rosario,123,Lb,1,8 & 2.5,13.70,N,2p_on_turn+_no_menace,
5Feb17,9,AQU,9,7,Ocean Conquest,Simpson/Trevor,123,L,7,9 & 1.75,115.75,N,3w_1/2+6p_1/8+gave_way,
29Jan17,8,AQU,6,2,Cape Ann,Gazader/Rayan,114,Lbf,2,10 & 12.25,80.50,N,awkward_start+off_slow,
5Feb17,9,AQU,10,5,Devil's Timepiece,Brown/Dalton,121,Lb,5,11 & Last,55.50,N,2p+btwn_5/161/4+tired,
DATE:03/03/2017,
Race Num:1,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:13.50,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
21Jan17,6,AQU,4,2,Polar Jet,Camacho/Jr./Samuel,117,Lb,2,1 & Neck,4.40,N,vied_w/_pair+_gamely,
1Jan17,1,AQU,2,1,Dhamaan,Velasquez/Cornelio,124,Lb,1,2 & 6,0.85,Y,7w_uppr+drifted+caught,
4Feb17,1,AQU,5,3,Jamie's Jammin,Diaz/Jr./Hector,117,bf,3,3 & 0.75,1.60,N,vied_betw+_weakened,
16Feb17,8,AQU,4,4,Southern Union,Davis/Jacqueline,124,Lb,4,4 & 5.25,14.10,N,vied_outside_pair+_wkn,
24Feb17,1,AQU,4,5,Oh So Sinister,Ayala/Addiel,117,L,5,5 & Last,30.50,N,bumped_st+_trailed,
Race Num:2,Track Type:Inner,Weather:Clear,Dist:1830,Condition:Fast,Track Record:1:38.92,Final Time:1:45.81,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
22Jan17,3,AQU,3,5,Ballivor,Carmouche/Kendrick,121,Lb,4,1 & 0.5,1.25,Y,3w_pursuit+_game,
11Feb17,2,AQU,6,4,Proud Zip,Maragh/Rajiv,121,Lb,3,2 & Nose,2.20,N,in_hand_ins+_fought_on,
5Feb17,1,AQU,1,6,Fielding Gold,Luzzi/Michael,123,Lb,5,3 & 7.75,5.70,N,3w_pursuit+_battled_on,
16Feb17,6,AQU,4,3,That Makes Sense,Ortiz/Jr./Irad,121,Lb,2,4 & 2.25,4.20,N,5w_upper+_weakened,
10Feb17,6,AQU,5,2,Mark Twain,Acosta/J.,121,L,1,5 & 9,12.50,N,saved_ground_no_avail,
2Jan17,2,AQU,5,7,I Win,Simpson/Trevor,121,L,6,6 & Last,35.00,N,brief_speed_2p+_tired,
Race Num:3,Track Type:Inner,Weather:Clear,Dist:1760,Condition:Fast,Track Record:1:35.79,Final Time:1:42.18,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
16Jan17,8,AQU,3,1,Jcs American Dream,Velasquez/Cornelio,118,L,1,1 & 0.75,1.25,Y,4w_upper+_held_safe,
29Jan17,6,AQU,5,6,Unrepented,Luzzi/Michael,120,Lfb,5,2 & 2.25,3.00,N,3w_upper+_belatedly,
5Feb17,3,AQU,4,5,Saturday Bliss,Diaz/Jr./Hector,111,b,4,3 & 3.25,8.70,N,3-2w_1st_turn+_kept_on,
16Jan17,8,AQU,5,3,Young Anna Lee,Ortiz/Jr./Irad,118,Lb,3,4 & 6.5,2.20,N,in_hand_ins+_wknd_late,
14Dec16,7,AQU,8,2,Krista's Persona,Franco/Manuel,118,Lb,2,5 & Last,9.50,N,tracked_inside+_tired,
Race Num:4,Track Type:Inner,Weather:Clear,Dist:1210,Condition:Fast,Track Record:1:02.89,Final Time:1:07.16,
